Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Front_Clearance,Bathtub_Side_Clearance,Room_Shape
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",60,84,98.68314972089983,30,84,39,0,30,28,19,15,-12.285049856544806,9.567711404918334,96,57,270,20.205791121623697,10,1,30,21,33,3.557949697049802,43.72543320344193,96,30,180,25.26432953962257,10,1,60,36,15,9.59940863199606,-61.7227461822777,36,60,90,0,0,24.48934632825165,23.28487088582007,Rectangle
B-008,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",76,88,104.65763031408348,30,84,100,3,30,19,28,15,8.590953311434628,9.97395710274587,28,28,180,24.903765643127716,10,1,36,21,33,2.2396253619740074,7.296023682589888,100,72,0,29.737080888542863,10,1,60,36,15,-92.66765079958192,7.615819015114984,60,72,270,24,1,22.469122734127748,23.60184933989386,Rectangle
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",62,88,87.85598247909127,30,84,57,33,30,28,19,15,7.458925102094529,-7.495979661216834,48,28,90,20.49273607702885,10,1,36,21,33,2.265777021710472,9.078524941351956,21,66,0,29.461463414782077,10,1,0,0,0,8.887029393233625,-27.50436964560147,0,0,90,0,1,21.04374508610164,24.289861778342896,Rectangle
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",73,90,103.96276959820749,30,84,0,3,30,19,28,15,17.215859477845925,7.40927805922645,100,28,0,20.749373442396404,10,1,36,21,33,2.066874243113191,5.863233351060988,36,72,0,25.64342669888193,10,1,36,60,15,-0.9362964198843252,8.873668713014347,100,72,0,24,1,23.890427775492395,21.35471651540069,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",62,60,102.78605947993952,30,84,39,0,30,19,28,15,7.762597763161719,5.796780669799941,96,57,0,20.804351764168068,10,1,21,30,33,4.552106341610598,8.209634182537442,96,30,270,26.961755741318036,10,1,36,60,15,-10.40845591200823,-66.25399011441029,36,60,180,0,1,21.78704553003424,23.013648744934663,Rectangle
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",80,83,89.5543100681055,30,84,0,24,30,19,28,15,25.679573874194112,9.464493563781998,28,87,0,24.08789284898822,10,1,21,36,33,30.38854295214324,-3.904935593565723,36,21,270,26.030214354900785,10,1,0,0,0,6.589277900115498,8.37168488170604,0,0,0,0,1,23.767967767772213,24.08437207864865,Rectangle
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",77,60,104.84878830586348,30,84,27,0,30,19,28,15,16.65382846068522,-14.96788116008191,28,58,180,24.308149762789974,10,1,30,21,33,11.709889886800456,9.825658060797585,21,30,0,25.304183451610136,10,1,60,36,15,7.790532901774825,-21.850686088486192,60,102,90,24,1,23.638602080227454,23.34932078582378,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",65,96,93.01750730241228,30,84,39,0,30,28,19,15,-8.097257986276386,40.61479709220954,96,57,270,20.98185529716836,10,1,21,30,33,7.1666731137308695,31.963783104754967,96,30,90,26.650383728749816,10,1,60,36,15,-90.25023985465155,11.742841992994103,36,60,270,0,1,20.62767711407153,22.15519803408297,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",61,94,90.76086455894172,30,84,102,3,30,19,28,15,5.412861682064189,20.50567052497935,63,60,180,21.59915786644241,10,1,30,21,33,-7.050809132957005,37.84214384991383,102,60,180,27.920005385138808,10,1,36,60,15,-3.6042658269284313,6.244666512669346,36,60,0,24,1,24.48921120136388,23.09923405198476,Rectangle
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",93,69,88.64112077096627,30,84,3,0,30,19,28,15,6.488471516685728,7.22565974614141,59,60,0,23.623126034199775,10,1,21,30,33,-0.7327493854216183,9.367194723395665,30,60,270,26.353543975720623,10,1,60,36,15,9.163140647157842,-13.69965160699498,102,60,90,24,0,22.226734449302924,20.99009104285592,Rectangle
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",65,68,93.98255311262818,30,84,57,33,30,19,28,15,7.750820168135403,7.233632708306517,48,28,0,24.97947887175374,10,1,36,21,33,4.393271413595452,8.98120608967602,21,66,0,29.32766596748088,10,1,0,0,0,3.293131949114324,-107.26923742883152,0,0,180,0,1,23.19714406415067,21.52211649084476,Rectangle
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",67,81,94.79684557991382,30,84,100,39,30,28,19,15,-7.483382919374227,19.67279013123023,28,64,270,24.207287821727768,10,1,36,21,33,-1.79114931625666,7.869864216390652,100,21,0,29.679774243211828,10,1,60,36,15,-87.50663839782904,14.905256979191224,60,36,270,24,1,23.062722283069824,22.485916187938717,Rectangle
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",86,87,95.8918177609836,30,84,27,66,30,19,28,15,9.05341717313563,20.315496073782413,28,28,180,23.950857408608943,10,1,30,21,33,-1.7610691387410211,7.230866270618291,21,66,0,29.244130766391827,10,1,60,36,15,-90.63840900136924,14.39510353658629,96,66,270,0,0,22.80962424937756,22.779953723525317,Rectangle
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",97,88,96.16388851832964,30,84,3,0,30,28,19,15,-19.51170980052636,8.134836512474443,66,28,270,24.424645228978928,10,1,21,36,33,5.9308621533756645,6.190585825055427,36,57,90,29.44623180904997,10,1,0,0,0,-102.68031032604658,-9.903749868037522,0,0,270,0,1,22.733549986883062,22.389354604182767,Rectangle
B-049,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",93,93,91.9466416822566,30,84,0,39,30,28,19,15,9.25721195161922,14.018840965793745,100,64,90,23.596895402785165,10,1,36,21,33,3.928431992981341,50.9366559879476,36,21,180,25.60790073065428,10,1,36,60,15,5.814644459965763,9.819662027082332,100,36,0,24,1,22.58370567369323,20.400800260539743,Rectangle
B-023,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",61,77,98.70855755501069,30,84,57,33,30,28,19,15,6.900009807725064,-4.590856037591782,48,28,90,20.14208888464907,10,1,36,21,33,2.980847167408177,8.441795314239645,21,66,0,26.42613155032553,10,1,0,0,0,5.578548834002304,-106.11418806877978,0,0,180,0,1,24.34732865819435,21.951451870432575,Rectangle
B-028,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",99,86,97.58136107962652,30,84,24,36,30,19,28,15,0.8314791191461159,17.49257638122817,28,28,180,23.172287358027543,10,1,21,36,33,5.666918233283587,30.05815041157032,87,36,90,26.009579103108944,10,1,0,0,0,6.807048394377489,-51.69826776168,0,0,90,0,1,23.230394230298327,21.309469675647712,Rectangle
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",87,73,100.91483504963512,30,84,27,0,30,19,28,15,8.74664281305421,17.519348003004104,28,58,180,23.178261801796072,10,1,21,30,33,5.252383450073184,32.64864400466143,21,30,90,29.598991044508963,10,1,36,60,15,8.013615789562394,9.203715341651638,96,60,0,0,1,21.815891340402125,21.76397733495416,Rectangle
B-013,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",78,62,97.49738765366556,30,84,0,3,30,28,19,15,7.669204494471863,-14.635946802857806,60,58,90,24.58710719580897,10,1,21,30,33,4.124011366000476,1.745695586531161,60,30,270,27.077073236602203,10,1,0,0,0,-99.313517783761,-8.156048998532745,0,0,270,0,0,20.2682838453565,21.39787397587805,Rectangle
B-053,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",75,99,93.07918683938614,30,84,3,100,30,28,19,15,30.23924001035201,6.101506865788032,28,28,270,21.46262265544172,10,1,36,21,33,11.738641545002311,5.698011480988093,72,100,180,25.728738910066077,10,1,36,60,15,21.820285732055485,-92.8246419006628,72,60,180,24,0,22.31029876664488,21.769959903521663,Rectangle
B-014,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",89,62,100.29649812768668,30,84,66,27,30,28,19,15,-18.905841496864504,9.042280949775163,28,28,270,20.38903049608463,10,1,21,30,33,8.456194216927287,8.302916508916564,66,21,90,25.29519218631431,10,1,0,0,0,-100.76438153621773,-1.2734303259750028,0,0,270,0,0,21.563591959633808,23.58336202869494,Rectangle
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",93,80,100.31390274803572,30,84,0,69,30,28,19,15,8.43232670321212,0.1053334597398674,60,64,90,21.017072480258417,10,1,21,30,33,7.9491033488247105,1.950571757992836,60,102,90,26.384602560934702,10,1,36,60,15,17.91130430676006,-106.17638786682608,60,36,180,24,0,24.85314415966352,23.449874169935832,Rectangle
B-047,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",66,83,96.43477254870156,30,84,0,3,30,19,28,15,9.514764513148204,6.890587074771538,100,28,0,20.899817827366945,10,1,21,36,33,9.466073590046628,28.513993186492584,36,72,90,25.1216407934589,10,1,36,60,15,-13.72464056807298,5.136173580362659,100,72,0,24,1,24.664720391020857,20.095761657948728,Rectangle
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",79,72,90.8969799289527,30,84,102,3,30,19,28,15,3.747935512692423,5.975222555159911,63,60,0,22.449033641285403,10,1,30,21,33,-28.51522811524726,48.49085937297085,102,60,180,28.410504113486223,10,1,36,60,15,-8.828736210955269,9.39486177602196,36,60,0,24,1,20.53077712170653,24.11813202925928,Rectangle
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",78,67,101.6805545775161,30,84,33,60,30,19,28,15,3.1725587805502085,-8.065066142489268,28,28,180,21.876339849025367,10,1,21,30,33,0.5240028807788981,-3.792631773222041,66,21,270,25.5275693451585,10,1,0,0,0,-105.62173663049435,-5.944736643675707,0,0,270,0,1,20.427228005422773,24.38389743939745,Rectangle
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",84,64,101.67589522400476,30,84,0,33,30,19,28,15,30.74447716600713,-40.9885126738472,28,28,180,23.94054949588136,10,1,21,36,33,36.76097060143935,-2.911098999690365,36,87,270,28.024334191528677,10,1,0,0,0,9.690423347888323,-123.32418421765308,0,0,180,0,1,21.625788937309917,21.27777984498835,Rectangle
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",89,92,97.64059282874707,30,84,0,3,30,28,19,15,-15.261320934379722,41.53221373288709,59,60,270,23.47104752104021,10,1,21,30,33,5.615769525165007,7.771452299953095,30,60,270,25.609149710151755,10,1,60,36,15,-98.97163095521316,10.964236700836754,102,60,270,24,1,22.31135217748056,22.964364313634636,Rectangle
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",83,79,89.78799711509403,30,84,3,60,30,28,19,15,-15.97548473764438,6.202682049271175,57,28,270,21.99600937993897,10,1,30,21,33,-16.352904230509836,2.413695799123788,30,21,180,25.755296378066834,10,1,0,0,0,8.90523445514189,-67.6311872135932,0,0,90,0,0,23.803433512108,22.893491704071916,Rectangle
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",90,88,101.6020345789648,30,84,60,3,30,28,19,15,8.002450561921842,7.8792181270829875,28,58,90,22.042851422673422,10,1,30,21,33,-9.713360495562316,8.294721142815725,21,30,180,25.646885072449805,10,1,0,0,0,4.786532697490945,-95.19510921260488,0,0,180,0,1,23.200650408402268,20.21057119158341,Rectangle
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",97,100,89.5595756932155,30,84,33,0,30,28,19,15,-4.262776354355433,12.450112215996445,28,28,270,20.119984931574976,10,1,36,21,33,-5.100043586212131,22.632502960888296,87,36,180,27.139345919777952,10,1,36,60,15,-8.196415834003467,-78.72034671329305,60,72,180,24,0,21.904250491502417,22.277539659686276,Rectangle
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",63,89,104.81708189942005,30,84,27,66,30,28,19,15,6.208046130522083,26.005801963012324,28,28,90,20.295219137886995,10,1,30,21,33,-6.6955156703700345,47.986084685850834,21,66,180,25.472040488769075,10,1,36,60,15,-16.210350576347196,5.636468558147174,96,66,0,0,1,24.1945054803244,22.73093915212824,Rectangle
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",93,86,89.36061251351569,30,84,24,0,30,28,19,15,8.80794894768891,6.158213857590477,87,28,90,23.50005045140537,10,1,36,21,33,-22.188818480538508,8.93887440282801,21,36,0,25.17287263843897,10,1,0,0,0,-127.43720255093974,6.406132786097389,0,0,270,0,1,22.14226615453057,23.451474163649166,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",67,88,96.33789547274068,30,84,66,3,30,28,19,15,-24.954952628106348,8.143982038673107,28,28,270,20.21812507393299,10,1,36,21,33,-12.401315079162334,7.774369838374841,66,57,0,28.998785889038142,10,1,0,0,0,-5.099461612313869,-93.13005089226404,0,0,180,0,1,22.8512332955053,20.289920374492358,Rectangle
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",95,97,87.77356596730922,30,84,33,57,30,19,28,15,6.801869054695091,-8.637922042887775,28,49,180,20.13371220014683,10,1,36,21,33,-5.291139204737783,9.455004549487324,66,21,180,26.257258396678253,10,1,0,0,0,-1.746152429182274,-88.58911492595047,0,0,180,0,1,21.86487066340327,21.89895366243446,Rectangle
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",101,92,92.84179921394016,30,84,0,3,30,19,28,15,6.643042604943692,9.359940657185952,28,66,0,22.092300921398856,10,1,21,36,33,5.426841068555483,0.4443977954380873,57,36,90,26.70490278994182,10,1,0,0,0,7.790257693900857,-6.894688574976495,0,0,90,0,1,20.009244918468543,24.46433276499548,Rectangle
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",84,71,101.47255924642678,30,84,0,3,30,19,28,15,6.156032394643765,-14.942794240593129,28,66,180,24.748623784284447,10,1,21,36,33,5.681188151594167,9.1199367622803,57,36,270,28.42205274264617,10,1,0,0,0,5.517833016759959,-99.22315008187392,0,0,180,0,0,24.19347650199111,20.403155871776946,Rectangle
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",88,77,92.47318704709863,30,84,0,69,30,19,28,15,15.86502093238184,-24.399259332251727,60,64,180,22.17657524687074,10,1,30,21,33,8.81151401859296,7.886030445820412,60,102,0,26.906838201613013,10,1,36,60,15,10.560441285106563,-103.82315870160016,60,36,180,24,1,22.736520666640992,24.27861874406306,Rectangle
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",64,76,88.7627519863157,30,84,27,0,30,28,19,15,-15.760886694437026,37.98021166859641,28,58,270,20.568383872361192,10,1,21,30,33,7.834857112716895,9.67612691322152,21,30,270,27.582547159050765,10,1,36,60,15,-9.500377580854613,-63.09756128121397,96,60,180,0,1,23.40582195987652,22.12514590809838,Rectangle
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",100,70,97.74369807583946,30,84,69,60,30,19,28,15,6.827863525645266,32.43327318710135,63,28,180,24.118908582847844,10,1,30,21,33,-11.929466440483267,5.532635552525599,102,21,0,26.610025799364305,10,1,36,60,15,-9.770556065100646,5.034754610584517,36,60,0,24,1,22.381227003434656,22.762806054063653,Rectangle
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",92,60,91.15320479912111,30,84,3,0,30,19,28,15,2.686310001438649,-9.440935280125329,57,60,180,23.552027851566194,10,1,21,30,33,2.65150189363864,-7.841275288716524,30,60,270,25.67463086620583,10,1,0,0,0,4.9788723747280645,-87.3385744181461,0,0,180,0,1,23.48880974017814,22.11188643237873,Rectangle
B-054,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,72 ;
21,72 ;
21,36 ;
0,36 ;
0,0""",68,69,98.97616923243442,30,84,24,0,30,19,28,15,19.060252158439027,7.963964038096275,87,28,0,24.136628721581197,10,1,36,21,33,-3.618950188090244,6.344783409792006,21,36,0,25.81035253255766,10,1,36,66,15,4.851694689681993,9.0069626276577,87,72,0,24,1,22.46502885115889,21.780275087838977,Rectangle
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",95,94,98.68314972089983,30,84,39,0,30,28,19,15,-12.285049856544806,9.567711404918334,96,57,270,20.205791121623697,10,1,30,21,33,3.557949697049802,43.72543320344193,96,30,180,25.26432953962257,10,1,60,36,15,9.59940863199606,-61.7227461822777,36,60,90,0,0,24.48934632825165,23.28487088582007,Rectangle
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",68,82,86.94905052709387,30,84,66,3,30,19,28,15,5.953037031168986,8.42028832907236,28,28,0,24.384407723161704,10,1,21,36,33,5.029682034358464,5.831122527326085,66,57,90,25.529290384719808,10,1,0,0,0,9.099398482385926,-43.42357094263444,0,0,90,0,1,22.637987758624966,23.28996272092949,Rectangle
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",61,94,88.64587962110117,30,84,3,102,30,19,28,15,38.318400981352525,9.104450149127466,60,63,0,24.128712933152418,10,1,21,30,33,5.334312290727111,2.779994926457892,60,102,90,25.477384122793044,10,1,60,36,15,-50.91326778391581,-1.6232937746144875,60,36,270,24,1,22.75048686466998,20.5087469033125,Rectangle
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",89,68,89.2067190055458,30,84,3,60,30,19,28,15,7.742490777657919,22.134017529619022,58,28,180,21.291474878006294,10,1,21,30,33,8.293920514880663,34.19416750666372,30,21,90,28.364945168809783,10,1,60,36,15,-95.37520434719916,17.00315593047815,102,60,270,24,1,21.33618790427153,21.13806519774869,Rectangle
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",69,61,89.48213249763546,30,84,3,0,30,19,28,15,8.11778862521727,28.501315574988197,59,60,180,21.834058237082697,10,1,21,30,33,4.384820500344713,24.185223766832504,30,60,270,29.800559917678928,10,1,36,60,15,5.323128509366134,9.60195466392736,102,60,0,24,1,23.579675602811943,20.795831667372752,Rectangle
B-027,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",65,63,98.74024308197605,30,84,33,36,30,28,19,15,-41.09342824658004,9.79896092025426,28,28,270,23.50596596852786,10,1,21,36,33,-20.09020255627341,2.0963022879286743,87,36,270,25.818280228495603,10,1,0,0,0,-118.31224685051076,4.413910237262081,0,0,270,0,1,21.09522108363348,23.55975338708204,Rectangle
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",80,80,98.52890193299208,30,84,102,27,30,28,19,15,-19.12016955197661,46.3284766258258,63,28,270,24.80958864652931,10,1,21,30,33,7.312215021236259,41.32885630231252,102,21,90,28.31362462120573,10,1,36,60,15,-19.896973272961823,-55.56277878257646,36,60,180,24,1,23.7206133499053,23.05999546376372,Rectangle
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",76,66,105.12987509786088,30,84,30,0,30,28,19,15,-21.57280484894024,11.427740085621966,27,60,270,20.88416661989689,10,1,21,30,33,-1.322872366791895,-10.817933104409626,66,60,270,29.61122112266673,10,1,0,0,0,-22.510613337683424,-89.4158591318516,0,0,180,0,0,22.39241696333852,23.40271442454032,Rectangle
B-006,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",91,64,98.9715944657152,30,84,3,0,30,19,28,15,6.762168760506672,6.306456038724957,59,60,0,24.0020820132598,10,1,21,30,33,5.659273785464401,12.30109618103242,30,60,90,29.81317754732366,10,1,60,36,15,6.280131602429126,-0.4042487798855596,102,60,90,24,0,24.024908488016685,23.81644788983133,Rectangle
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",63,87,102.94760747736316,30,84,0,3,30,19,28,15,7.64527319197355,7.399696237392074,28,66,0,22.87876712282949,10,1,21,36,33,6.741974294621789,5.910438707001153,57,36,90,26.800827804374972,10,1,0,0,0,-16.798039229265605,-100.4292484396141,0,0,180,0,0,20.233894996898744,22.48337343495498,Rectangle
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",99,83,91.9862727134516,30,84,27,0,30,19,28,15,8.24247693933559,8.309263387350768,28,58,0,24.57233200520705,10,1,21,30,33,7.207363386742028,8.60628158030423,21,30,270,29.252815378353528,10,1,60,36,15,5.821481491150008,-28.63123916678745,96,60,90,0,1,22.912884529200515,24.15900925702919,Rectangle
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",67,88,104.74739073626016,30,84,3,0,30,19,28,15,42.07550258296536,7.213710038546967,28,100,0,24.562136445673065,10,1,21,36,33,49.09644269945003,5.391812895434768,72,36,270,29.39197818719333,10,1,36,60,15,12.757512046360514,6.66315747552923,72,100,0,24,1,20.468862753863743,24.665737666698792,Rectangle
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",79,79,101.25060309835362,30,84,33,57,30,28,19,15,-24.906679105894472,7.637048898826015,28,49,270,22.776783147699646,10,1,36,21,33,-13.309473792542128,7.719948284558537,66,21,0,28.9540619205308,10,1,0,0,0,-9.948693895368216,6.149823041011523,0,0,0,0,1,21.84352098500903,24.81513349083005,Rectangle
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70,81,90.02271111691039,30,84,0,3,30,19,28,15,9.451195337013482,9.747989670998583,28,66,0,22.884432747029045,10,1,36,21,33,-10.202294341284906,8.11717416074074,57,36,0,29.70961658866698,10,1,0,0,0,-7.766815962762195,-103.51175021272128,0,0,180,0,1,24.33003334162492,20.448370432910647,Rectangle
