Room_ID,Description,Number_of_Vertices,Shape_Type,Co-ordinates,Room_Length,Room_Width,Room_Height,Door_Width,Door_Height,Door_X_Position,Door_Y_Position,Door_Swing_Clearance,Toilet_Width,Toilet_Depth,Toilet_Height,Toilet_X_Position,Toilet_Y_Position,Toilet_X_End,Toilet_Y_End,Toilet_Rotation,Toilet_Front_Clearance,Toilet_Side_Clearance,Has_Toilet,Sink_Width,Sink_Depth,Sink_Height,Sink_X_Position,Sink_Y_Position,Sink_X_End,Sink_Y_End,Sink_Rotation,Sink_Front_Clearance,Sink_Side_Clearance,Has_Sink,Bathtub_Width,Bathtub_Depth,Bathtub_Height,Bathtub_X_Position,Bathtub_Y_Position,Bathtub_X_End,Bathtub_Y_End,Bathtub_Rotation,Bathtub_Entry_Clearance,Has_Bathtub,Bathtub_Exists
B-025,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",57.83595692176349,66.39134031535973,89.24620729572356,30,84,3,60,30,19,28,15,38.0,0.0,57,28,90,30,9,1,30,21,33,0.0,66.39134031535973,30,21,180,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,0
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",109.63872285609891,78.81229247803095,93.44799145808429,30,84,39,100,30,19,28,15,109.63872285609891,0.0,64,28,0,30,9,1,36,21,33,109.63872285609891,64.0,21,100,90,35,0,1,36,60,15,0.0,0.0,36,60,90,24,1,1
B-039,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",107.09906813197371,64.27746074023594,104.99085266826944,30,84,0,3,30,19,28,15,32.0,64.27746074023594,60,58,90,30,9,1,30,21,33,0.0,0.0,60,30,180,35,0,1,36,60,15,107.09906813197371,66.0,60,102,270,24,1,0
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",64.55013907258898,54.12510384675363,94.22895918145699,30,84,0,33,30,19,28,15,32.0,0.0,60,28,0,30,9,1,30,21,33,39.0,54.12510384675363,60,66,0,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,1
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",68.6889469052902,87.30183315051156,91.2520809918503,30,84,27,66,30,19,28,15,0.0,9.0,28,28,270,30,9,1,30,21,33,0.0,87.30183315051156,21,66,0,35,0,1,36,60,15,60.0,0.0,96,66,0,0,1,0
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",57.09670768832705,64.43048986487585,98.32103469268628,30,84,3,0,30,19,28,15,57.09670768832705,32.0,57,60,0,30,9,1,30,21,33,0.0,0.0,30,60,90,35,0,1,0,0,0,57.09670768832705,0.0,0,0,90,0,0,1
B-015,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",61.05946652366639,65.12661982657121,102.80790805155827,30,84,0,33,30,19,28,15,61.05946652366639,9.0,60,28,180,30,9,1,30,21,33,39.0,0.0,60,66,180,35,0,1,0,0,0,0.0,0.0,0,0,180,0,0,1
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.16913154379624,59.52200948650105,92.45255714164466,30,84,60,69,30,19,28,15,0.0,0.0,28,64,270,30,9,1,30,21,33,0.0,72.0,21,102,180,35,0,1,36,60,15,38.59421672237715,0.0,60,36,180,24,1,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.8609850549082,97.95165758663936,101.79509417971016,30,84,69,60,30,19,28,15,44.0,0.0,63,28,0,30,9,1,30,21,33,72.0,97.95165758663936,102,21,0,35,0,1,36,60,15,0.0,0.0,36,60,0,24,1,1
B-034,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.63577767380714,110.73135252486757,97.0679325779897,30,84,3,60,30,19,28,15,39.0,0.0,58,28,90,30,9,1,30,21,33,0.0,0.0,30,21,270,35,0,1,36,60,15,22.43119778394726,0.0,102,60,180,24,1,0
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",92.62707937994612,58.88276063203197,86.73674267874588,30,84,3,0,30,19,28,15,92.62707937994612,39.0,60,58,270,30,9,1,30,21,33,39.0,0.0,60,30,0,35,0,1,36,60,15,92.62707937994612,66.0,60,102,270,24,1,0
B-009,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
87,0 ;
87,36 ;
66,36 ;
66,72 ;
0,72 ;
0,0""",64.94128126938472,93.64800577093402,87.77939230388262,30,84,33,0,30,19,28,15,0.0,93.64800577093402,28,28,90,30,9,1,36,21,33,66.0,0.0,87,36,180,35,0,1,36,60,15,0.0,0.0,60,72,180,24,1,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",60.40991019072235,59.662239837948555,99.73527915371267,30,84,57,3,30,19,28,15,60.40991019072235,38.0,48,66,270,30,9,1,36,21,33,0.0,59.662239837948555,21,36,0,35,0,1,0,0,0,32.865652625080614,59.662239837948555,0,0,90,0,0,0
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.80141471183032,67.07279626506805,102.44024622126489,30,84,30,0,30,19,28,15,0.0,32.0,27,60,90,30,9,1,30,21,33,36.0,0.0,66,60,180,35,0,1,0,0,0,0.0,0.0,0,0,270,0,0,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.156177415457265,102.06191357906552,100.50321973833294,30,84,69,60,30,19,28,15,57.156177415457265,0.0,63,28,270,30,9,1,30,21,33,72.0,0.0,102,21,0,35,0,1,36,60,15,32.10300555096082,102.06191357906552,36,60,180,24,1,1
B-042,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",57.634329669507935,92.01405379513793,103.89625812715504,30,84,102,27,30,19,28,15,0.0,0.0,63,28,90,30,9,1,30,21,33,72.0,92.01405379513793,102,21,90,35,0,1,36,60,15,0.0,92.01405379513793,36,60,90,24,1,1
B-055,Bathroom - Three-Quarter Bath (2-Wall) - Center,6,L-Shaped,"""0,0 ;
0,72 ;
87,72 ;
87,36 ;
66,36 ;
66,0 ;
0,0""",65.10398504006166,87.86158706306684,93.80026374536455,30,84,33,72,30,19,28,15,65.10398504006166,45.0,28,64,0,30,9,1,36,21,33,0.0,36.0,87,72,180,35,0,1,36,66,15,0.0,0.0,66,36,90,24,1,1
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",88.05694726748123,38.842953353659915,95.20270634378824,30,84,0,33,30,19,28,15,9.0,0.0,28,28,90,30,9,1,36,21,33,0.0,38.842953353659915,36,87,270,35,0,1,0,0,0,24.57093759147999,38.842953353659915,0,0,0,0,0,1
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",66.17478550812586,89.51291293382884,89.14538912384837,30,84,27,66,30,19,28,15,0.0,89.51291293382884,28,28,270,30,9,1,30,21,33,0.0,36.0,21,66,90,35,0,1,36,60,15,60.0,0.0,96,66,0,0,1,1
B-017,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.9123495137084,65.30118846663012,88.2952988800463,30,84,3,0,30,19,28,15,38.0,65.30118846663012,66,28,0,30,9,1,36,21,33,57.9123495137084,36.0,36,57,90,35,0,1,0,0,0,0.0,65.30118846663012,0,0,270,0,0,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",66.76163113557219,88.54433640385474,98.75437175111,30,84,27,0,30,19,28,15,0.0,88.54433640385474,28,58,270,30,9,1,30,21,33,0.0,88.54433640385474,21,30,270,35,0,1,36,60,15,95.4476585597979,0.0,96,60,270,0,1,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",64.13301769816621,93.11137443351177,104.13252980514973,30,84,27,0,30,19,28,15,0.0,93.11137443351177,28,58,0,30,9,1,30,21,33,0.0,0.0,21,30,0,35,0,1,36,60,15,32.15239348782231,0.0,96,60,180,0,1,1
B-036,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",104.87516490278931,59.96930338411447,100.08925350744596,30,84,60,3,30,19,28,15,104.87516490278931,39.0,28,58,90,30,9,1,30,21,33,0.0,59.96930338411447,21,30,270,35,0,1,36,60,15,37.119191320582374,66.0,60,102,180,24,1,1
B-040,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",60.386928140775034,109.0436414339851,93.69465726306618,30,84,102,3,30,19,28,15,0.0,32.0,63,60,0,30,9,1,30,21,33,72.0,0.0,102,60,90,35,0,1,36,60,15,0.0,109.0436414339851,36,60,180,24,1,1
B-058,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,6 ;
0,66 ;
96,66 ;
96,0 ;
36,0 ;
36,6 ;
0,6""",67.77494822219221,87.75748018101535,100.25244846262632,30,84,39,66,30,19,28,15,0.0,9.0,96,28,0,30,9,1,30,21,33,67.77494822219221,36.0,96,66,270,35,0,1,36,60,15,67.77494822219221,6.0,36,66,180,0,1,1
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",66.47601054143149,55.6617240644886,94.96724648330321,30,84,60,3,30,19,28,15,0.0,39.0,28,58,90,30,9,1,30,21,33,66.47601054143149,0.0,21,30,270,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,1
B-010,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,66 ;
36,66 ;
36,60 ;
0,60 ;
0,0""",59.831404164226306,100.67300833660337,97.52015092358282,30,84,39,0,30,19,28,15,59.831404164226306,38.0,96,57,0,30,9,1,30,21,33,75.0,100.67300833660337,96,30,270,35,0,1,36,60,15,0.0,0.0,36,60,90,0,1,0
B-020,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",69.04773713772207,59.48668174329523,94.0958882342716,30,84,0,33,30,19,28,15,9.0,59.48668174329523,28,28,90,30,9,1,36,21,33,36.0,59.48668174329523,57,66,90,35,0,1,0,0,0,0.0,0.0,0,0,0,0,0,1
B-019,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",55.498471652644085,62.97143824299141,104.20779649120952,30,84,3,57,30,19,28,15,55.498471652644085,30.0,66,49,90,30,9,1,36,21,33,0.0,0.0,36,21,180,35,0,1,0,0,0,55.498471652644085,0.0,0,0,270,0,0,0
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",58.72346635645283,70.78338402295653,98.28093439375499,30,84,33,57,30,19,28,15,58.72346635645283,30.0,28,49,270,30,9,1,36,21,33,0.0,0.0,66,21,270,35,0,1,0,0,0,0.0,70.78338402295653,0,0,90,0,0,1
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.7580769547237,61.566875407305005,94.82711174693463,30,84,0,69,30,19,28,15,32.0,0.0,60,64,270,30,9,1,30,21,33,39.0,0.0,60,102,270,35,0,1,36,60,15,130.309144058777,0.0,60,36,180,24,1,1
B-043,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",100.35071668246323,61.97345451701451,88.54797702255425,30,84,27,0,30,19,28,15,0.0,39.0,28,58,0,30,9,1,30,21,33,100.35071668246323,0.0,21,30,90,35,0,1,36,60,15,0.0,61.97345451701451,60,102,0,24,1,1
B-046,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",103.2566654496371,54.67959191016034,100.06112917441371,30,84,3,102,30,19,28,15,32.0,0.0,60,63,0,30,9,1,30,21,33,39.0,0.0,60,102,0,35,0,1,36,60,15,35.56724168732399,54.67959191016034,60,36,0,24,1,0
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",69.17563618245894,65.69123650565939,88.60075892573758,30,84,60,33,30,19,28,15,0.0,9.0,28,28,270,30,9,1,30,21,33,0.0,65.69123650565939,21,66,270,35,0,1,0,0,0,30.451243102037814,65.69123650565939,0,0,270,0,0,1
B-011,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",61.83269729132964,69.85047754221775,100.44024207448655,30,84,3,0,30,19,28,15,38.0,0.0,57,60,90,30,9,1,30,21,33,0.0,69.85047754221775,30,60,90,35,0,1,0,0,0,61.83269729132964,0.0,0,0,0,0,0,1
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",99.24350010261401,67.80261270847177,97.57931813910471,30,84,39,0,30,19,28,15,45.0,67.80261270847177,64,100,270,30,9,1,36,21,33,0.0,0.0,21,36,180,35,0,1,36,60,15,0.0,40.0,36,100,0,24,1,1
B-035,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",64.07553026191164,98.50467884685789,99.65458155625663,30,84,69,60,30,19,28,15,44.0,98.50467884685789,63,28,270,30,9,1,30,21,33,72.0,98.50467884685789,102,21,90,35,0,1,36,60,15,0.0,0.0,36,60,180,24,1,0
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",57.12509460111289,72.36848950602119,93.19319584210601,30,84,33,0,30,19,28,15,0.0,0.0,28,28,270,30,9,1,36,21,33,30.0,72.36848950602119,66,57,270,35,0,1,0,0,0,0.0,72.36848950602119,0,0,90,0,0,0
B-051,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",94.90100184854104,67.77093836475838,96.80926584614369,30,84,39,0,30,19,28,15,94.90100184854104,72.0,64,100,90,30,9,1,36,21,33,0.0,0.0,21,36,0,35,0,1,36,60,15,24.13983047640722,0.0,36,100,270,24,1,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",105.64341707831832,77.41493448152576,89.18721428749585,30,84,3,0,30,19,28,15,9.0,77.41493448152576,28,100,0,30,9,1,36,21,33,51.0,77.41493448152576,72,36,90,35,0,1,36,60,15,0.0,40.0,72,100,90,24,1,0
B-031,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",79.82081542474373,35.99103054058315,98.71653144385124,30,84,0,24,30,19,28,15,9.0,35.99103054058315,28,87,90,30,9,1,36,21,33,0.0,0.0,36,21,90,35,0,1,0,0,0,24.67508863135741,0.0,0,0,270,0,0,0
B-018,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",58.866042932669544,61.02001281213691,96.44842962312481,30,84,33,57,30,19,28,15,0.0,0.0,28,49,90,30,9,1,36,21,33,0.0,0.0,66,21,0,35,0,1,0,0,0,91.03271449699034,0.0,0,0,0,0,0,1
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",39.07386742315123,86.640622895052,88.6535025763497,30,84,33,0,30,19,28,15,0.0,9.0,28,28,90,30,9,1,36,21,33,66.0,0.0,87,36,180,35,0,1,0,0,0,31.02824570776179,0.0,0,0,180,0,0,1
B-057,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
96,0 ;
96,60 ;
60,66 ;
60,60 ;
0,66 ;
0,0""",64.70146660345381,97.28587416573409,88.61202699465699,30,84,27,0,30,19,28,15,0.0,39.0,28,58,90,30,9,1,30,21,33,64.70146660345381,0.0,21,30,270,35,0,1,36,60,15,60.0,97.28587416573409,96,60,180,0,1,0
B-002,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",62.0594089530197,72.2871799293089,95.086019572606,30,84,66,3,30,19,28,15,8.0,0.0,27,60,180,30,9,1,30,21,33,62.0594089530197,39.0,66,60,0,35,0,1,0,0,0,29.66194105091485,0.0,0,0,270,0,0,1
B-022,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",63.622954697706376,59.00378741778725,103.24661849011969,30,84,57,3,30,19,28,15,29.0,59.00378741778725,48,66,0,30,9,1,36,21,33,0.0,0.0,21,36,0,35,0,1,0,0,0,33.563386725982085,0.0,0,0,180,0,0,0
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",71.72785383360588,61.88631181173552,105.47476683280888,30,84,60,3,30,19,28,15,0.0,0.0,28,58,180,30,9,1,30,21,33,0.0,61.88631181173552,21,30,270,35,0,1,0,0,0,29.021898139485327,0.0,0,0,180,0,0,1
B-044,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",96.75469046686172,65.54752798957516,99.01226484123751,30,84,3,0,30,19,28,15,32.0,65.54752798957516,60,58,90,30,9,1,30,21,33,96.75469046686172,0.0,60,30,270,35,0,1,36,60,15,96.75469046686172,66.0,60,102,180,24,1,1
B-004,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",62.116000798674484,66.02465374722496,95.57098637414707,30,84,66,3,30,19,28,15,0.0,0.0,28,28,270,30,9,1,36,21,33,30.0,66.02465374722496,66,57,270,35,0,1,0,0,0,29.648141523350567,0.0,0,0,270,0,0,1
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.06543249883368,65.37722571042347,90.93371746291587,30,84,30,0,30,19,28,15,8.0,65.37722571042347,27,60,180,30,9,1,30,21,33,0.0,39.0,66,60,90,35,0,1,0,0,0,54.06543249883368,0.0,0,0,180,0,0,1
B-030,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",94.1777961261842,32.80718422276277,98.98074117060885,30,84,36,24,30,19,28,15,9.0,0.0,28,87,0,30,9,1,36,21,33,0.0,0.0,36,21,90,35,0,1,0,0,0,37.819173610085215,32.80718422276277,0,0,90,0,0,1
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",104.261339228248,64.58818018636644,96.41497530737809,30,84,60,69,30,19,28,15,0.0,64.58818018636644,28,64,90,30,9,1,30,21,33,0.0,0.0,21,102,0,35,0,1,36,60,15,27.265759471036144,64.58818018636644,60,36,0,24,1,1
B-021,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,66 ;
57,66 ;
57,0 ;
0,0""",70.17712833112154,56.732324168025926,104.30328354331006,30,84,0,3,30,19,28,15,9.0,56.732324168025926,28,66,270,30,9,1,36,21,33,36.0,0.0,57,36,270,35,0,1,0,0,0,70.17712833112154,0.0,0,0,180,0,0,1
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",107.00429465959732,58.890771512818326,101.81307709628172,30,84,27,102,30,19,28,15,0.0,0.0,28,63,270,30,9,1,30,21,33,107.00429465959732,72.0,21,102,180,35,0,1,36,60,15,0.0,58.890771512818326,60,36,90,24,1,1
B-007,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
102,60 ;
102,0 ;
0,0""",65.56378405425808,94.57820597937186,89.8889993972341,30,84,0,3,30,19,28,15,65.56378405425808,32.0,59,60,270,30,9,1,30,21,33,0.0,0.0,30,60,180,35,0,1,36,60,15,65.56378405425808,0.0,102,60,180,24,1,1
B-050,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",100.55073320455617,64.85315211744151,105.39922524213117,30,84,3,0,30,19,28,15,100.55073320455617,72.0,28,100,90,30,9,1,36,21,33,0.0,0.0,72,36,0,35,0,1,36,60,15,36.0,0.0,72,100,180,24,1,1
B-005,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",38.57337847088089,80.87402318078432,98.1502956506776,30,84,33,0,30,19,28,15,0.0,80.87402318078432,28,28,270,30,9,1,36,21,33,38.57337847088089,0.0,87,36,180,35,0,1,0,0,0,0.0,0.0,0,0,90,0,0,0
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",95.31155116455757,70.62490556344885,88.43967140726326,30,84,39,100,30,19,28,15,95.31155116455757,0.0,64,28,180,30,9,1,36,21,33,0.0,70.62490556344885,21,100,180,35,0,1,36,60,15,33.943363404903934,70.62490556344885,36,60,270,24,1,1
B-003,Bathroom - Half Bath (2-Wall),4,Rectangle,"""0,0 ;
0,57 ;
66,57 ;
66,0 ;
0,0""",60.930761572974454,71.68644087086959,97.30221538604638,30,84,33,0,30,19,28,15,0.0,0.0,28,28,270,30,9,1,36,21,33,0.0,36.0,66,57,90,35,0,1,0,0,0,0.0,71.68644087086959,0,0,180,0,0,1
B-052,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,100 ;
72,100 ;
72,0 ;
0,0""",104.87342419992198,71.72365416205145,96.48860336714384,30,84,39,100,30,19,28,15,45.0,0.0,64,28,270,30,9,1,36,21,33,104.87342419992198,64.0,21,100,0,35,0,1,36,60,15,0.0,0.0,36,60,270,24,1,1
B-016,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",63.0405940782376,63.036042883919976,87.01124733165261,30,84,60,33,30,19,28,15,0.0,0.0,28,28,90,30,9,1,30,21,33,63.0405940782376,36.0,21,66,270,35,0,1,0,0,0,0.0,63.036042883919976,0,0,180,0,0,1
B-037,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",102.52574335661463,64.21537097545843,93.77620020008207,30,84,60,69,30,19,28,15,0.0,45.0,28,64,0,30,9,1,30,21,33,0.0,64.21537097545843,21,102,0,35,0,1,36,60,15,94.11974322890399,64.21537097545843,60,36,270,24,1,1
B-024,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",54.70781082556781,61.8753725447566,87.33812020424625,30,84,33,60,30,19,28,15,54.70781082556781,0.0,28,28,90,30,9,1,30,21,33,0.0,0.0,66,21,90,35,0,1,0,0,0,0.0,61.8753725447566,0,0,270,0,0,0
B-048,Bathroom - Three-Quarter Bath (2-Wall),4,Rectangle,"""0,0 ;
0,72 ;
100,72 ;
100,0 ;
0,0""",78.2589664907077,101.0886661128258,89.845919916675,30,84,100,39,30,19,28,15,0.0,0.0,28,64,270,30,9,1,36,21,33,64.0,101.0886661128258,100,21,90,35,0,1,36,60,15,24.581177500580793,0.0,60,36,180,24,1,1
B-045,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",106.49439747924211,60.37809418339347,99.43292231628097,30,84,27,102,30,19,28,15,0.0,44.0,28,63,270,30,9,1,30,21,33,0.0,72.0,21,102,270,35,0,1,36,60,15,0.0,0.0,60,36,270,24,1,1
B-032,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,87 ;
36,87 ;
36,0 ;
0,0""",91.69020468578996,33.671683402199676,94.41904242694976,30,84,0,33,30,19,28,15,91.69020468578996,0.0,28,28,270,30,9,1,36,21,33,0.0,66.0,36,87,0,35,0,1,0,0,0,124.09850963172029,0.0,0,0,90,0,0,0
B-012,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,66 ;
60,6 ;
60,0 ;
0,0""",60.113080249255674,64.83348735264455,102.00685502520813,30,84,60,3,30,19,28,15,60.113080249255674,39.0,28,58,90,30,9,1,30,21,33,0.0,0.0,21,30,90,35,0,1,0,0,0,60.113080249255674,0.0,0,0,180,0,0,1
B-001,Bathroom - Half Bath (1-Wall),4,Rectangle,"""0,0 ;
0,60 ;
66,60 ;
66,0 ;
0,0""",60.48234389729095,70.439949184424,92.81064685817607,30,84,30,0,30,19,28,15,8.0,0.0,27,60,180,30,9,1,30,21,33,36.0,0.0,66,60,180,35,0,1,0,0,0,25.751911635460637,0.0,0,0,0,0,0,1
B-059,Bathroom - Three-Quarter Bath (Wall Facing),6,L-Shaped,"""0,0 ;
60,0 ;
60,6 ;
96,6 ;
96,66 ;
0,66 ;
0,0""",68.10030462862348,100.88226842838222,93.07394257264656,30,84,27,66,30,19,28,15,0.0,9.0,28,28,180,30,9,1,30,21,33,0.0,0.0,21,66,0,35,0,1,36,60,15,99.26813903264168,6.0,96,66,90,0,1,1
B-038,Bathroom - Three-Quarter Bath (1-Wall),4,Rectangle,"""0,0 ;
0,102 ;
60,102 ;
60,0 ;
0,0""",107.13815012219179,60.09922468707324,93.66608502804011,30,84,0,69,30,19,28,15,107.13815012219179,45.0,60,64,90,30,9,1,30,21,33,107.13815012219179,72.0,60,102,270,35,0,1,36,60,15,107.13815012219179,0.0,60,36,270,24,1,1
B-026,Bathroom - Half Bath (2-Wall) - Facing,4,Rectangle,"""0,0 ;
0,36 ;
87,36 ;
87,0 ;
0,0""",34.176064271221435,90.87380869353116,98.4046182405497,30,84,24,0,30,19,28,15,59.0,0.0,87,28,180,30,9,1,36,21,33,0.0,0.0,21,36,0,35,0,1,0,0,0,35.849112317826695,0.0,0,0,270,0,0,1
